match_id,winning_team,mid_boss.team_claimed,1,2,3,4,6,7,8,10,11,12,13,14,15,16,17,18,19,20,25,27,31,35,50,52,58,60,63,64,65,66,67,69,72,76,77,79,80,81
84338809,Team0,1,0,0,0,0,0,0,0,0,-21639,0,0,0,-18065,0,28932,0,0,0,0,-11785,-20761,0,-25239,24953,-24687,0,40645,0,0,0,0,0,28397,29178,0,0,28302,0
84032623,Team0,0,-22250,-25943,0,0,0,0,-20928,0,0,22689,0,0,0,0,-24851,0,23029,0,0,-21903,0,0,0,0,22170,0,23408,0,0,0,0,23429,-23126,0,22427,0,0,0
84181604,Team1,-1,0,0,0,0,-25058,31620,0,-25618,20810,0,0,0,0,0,-24269,22556,0,-25981,0,-30032,0,0,28593,22745,0,0,0,25261,-30373,0,0,0,0,0,0,0,0,0
84153387,Team0,1,26387,0,-15686,-25549,-20981,0,0,0,0,26645,0,30928,0,0,0,0,0,0,0,31457,31670,-21607,0,0,-23880,-29689,0,0,38115,0,0,0,0,0,0,0,0,0
84122263,Team0,0,0,0,0,0,0,0,25477,28867,0,0,0,0,0,0,0,0,0,28274,28921,36550,0,0,0,0,-27059,0,0,0,-28134,0,0,0,-25335,-25807,23303,-19446,0,-20397
84338808,Team0,1,0,0,0,0,0,0,0,29173,0,0,38649,0,-21699,0,0,0,25447,25085,0,-20958,0,0,0,0,-26865,-19306,0,-26159,0,33095,0,0,0,26325,0,0,-24136,0
84498694,Team0,1,-25473,31546,0,0,0,33252,0,0,0,31697,0,0,34430,0,0,0,0,0,-21632,0,-21047,0,0,0,0,0,0,0,0,0,0,0,-26511,-21329,0,-19468,34562,32217
84624515,Team0,1,0,0,22337,0,22073,36571,0,0,0,0,0,0,-27953,0,-25737,31655,0,0,-30228,0,0,0,0,0,0,0,0,25782,30240,0,0,0,-25657,0,0,-25367,-27725,0
84687612,Team0,0,-33174,0,0,0,0,0,0,0,0,-26261,0,0,0,-30746,-23797,26334,0,0,-28657,0,-25864,0,30553,25870,0,0,0,26583,0,0,32887,0,0,0,0,0,0,26842
84248345,Team0,1,27077,-27166,0,33719,26579,0,0,0,-23981,0,0,30101,0,0,0,0,0,0,0,-27074,-23308,0,0,0,26605,0,0,0,0,0,0,25043,0,-24028,-20612,0,0,0
84723302,Team1,-1,0,-34615,0,-29862,0,0,0,0,0,0,0,-29246,0,0,0,0,-29746,-27306,23543,21687,0,0,0,0,0,0,21213,20069,0,27499,21839,0,0,-25387,0,0,0,0
84031915,Team0,1,0,33855,0,0,0,-31753,-27590,0,30080,0,28488,0,0,-20901,0,-20151,0,-21037,0,0,32570,0,0,-25428,0,0,0,0,0,0,0,0,28486,0,0,0,28487,0
84309720,Team1,1,0,0,0,0,24690,-38872,0,-27588,0,0,26974,0,0,0,0,-29097,0,0,0,-30792,25518,0,25496,0,0,0,0,0,-25415,0,23776,0,25876,0,0,-25928,0,0
84032388,Team0,1,0,0,25230,0,24716,0,0,0,0,0,30728,0,0,0,-18832,0,-23676,24947,-22229,0,0,-18624,-25965,29374,0,0,0,0,0,0,0,0,0,-23477,0,0,24725,0
